ID,FILE,AUTHOR,TECHNIQUE,FORM,TYPE,SCHOOL,TIMELINE
15718,15718.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15719,15719.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15720,15720.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15721,15721.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15722,15722.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15723,15723.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15724,15724.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15725,15725.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15726,15726.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15727,15727.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15728,15728.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15729,15729.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15730,15730.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15731,15731.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15732,15732.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15733,15733.jpg,GIOTTO di Bondone,Fresco,painting,other,Italian,1301-1350
15734,15734.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15735,15735.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15736,15736.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15737,15737.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15738,15738.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15739,15739.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15740,15740.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15742,15742.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15743,15743.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15744,15744.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15745,15745.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15746,15746.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15747,15747.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15748,15748.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15749,15749.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15750,15750.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15751,15751.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15752,15752.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15753,15753.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15754,15754.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15755,15755.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15756,15756.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15757,15757.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15758,15758.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15759,15759.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15760,15760.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15761,15761.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15762,15762.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15763,15763.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15764,15764.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15765,15765.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15766,15766.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15767,15767.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15768,15768.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15769,15769.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15770,15770.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15771,15771.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15772,15772.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15773,15773.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15774,15774.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15775,15775.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15776,15776.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15777,15777.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15778,15778.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15779,15779.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15780,15780.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15781,15781.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15782,15782.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15783,15783.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15784,15784.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15785,15785.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15786,15786.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15787,15787.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15788,15788.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15789,15789.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15790,15790.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15791,15791.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15792,15792.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15793,15793.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15794,15794.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15795,15795.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15796,15796.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15797,15797.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15798,15798.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15799,15799.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15800,15800.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15801,15801.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15802,15802.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15803,15803.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15804,15804.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15805,15805.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15806,15806.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15807,15807.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15808,15808.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15809,15809.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15810,15810.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15811,15811.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15812,15812.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15813,15813.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15814,15814.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15815,15815.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15816,15816.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15817,15817.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15818,15818.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15819,15819.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15820,15820.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15821,15821.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15822,15822.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15823,15823.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15824,15824.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15825,15825.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15826,15826.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15827,15827.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15828,15828.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15829,15829.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15830,15830.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15831,15831.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15832,15832.jpg,GIOTTO di Bondone,Fresco,painting,religious,Italian,1301-1350
15833,15833.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15834,15834.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15835,15835.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15836,15836.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15837,15837.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15838,15838.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15839,15839.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15840,15840.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15841,15841.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15842,15842.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15843,15843.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15844,15844.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15845,15845.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15846,15846.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15847,15847.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15848,15848.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15849,15849.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15850,15850.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15851,15851.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15852,15852.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15853,15853.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15854,15854.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15855,15855.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15856,15856.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15857,15857.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15858,15858.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15859,15859.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15860,15860.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15861,15861.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15862,15862.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15863,15863.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15864,15864.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15865,15865.jpg,GIOTTO di Bondone,-,painting,religious,Italian,1301-1350
15866,15866.jpg,GIOTTO di Bondone,-,painting,religious,Italian,1301-1350
15867,15867.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15868,15868.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15869,15869.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15870,15870.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15871,15871.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15872,15872.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15873,15873.jpg,GIOTTO di Bondone,Tempera on panel,painting,religious,Italian,1301-1350
15874,15874.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15875,15875.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15876,15876.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15877,15877.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15878,15878.jpg,GIOTTO di Bondone,Tempera on wood,painting,religious,Italian,1301-1350
15879,15879.jpg,GIOTTO di Bondone,Detached fresco,painting,religious,Italian,1301-1350
15880,15880.jpg,GIOTTO di Bondone,Oil on canvas,painting,religious,Italian,1301-1350
15889,15889.jpg,-,-,painting,religious,Italian,1301-1350
15890,15890.jpg,-,Panel,painting,religious,Italian,1301-1350
15891,15891.jpg,-,Oil on panel,painting,religious,Italian,1451-1500
15892,15892.jpg,-,Panel,painting,religious,Italian,1451-1500
15895,15895.jpg,-,Panel,painting,religious,Italian,1451-1500
15896,15896.jpg,-,Tempera and gold on panel,painting,religious,Italian,1451-1500
15897,15897.jpg,-,Tempera and gold on wood,painting,religious,Italian,1451-1500
15898,15898.jpg,-,Tempera and gold on wood,painting,religious,Italian,1451-1500
15899,15899.jpg,-,Engraving,graphics,mythological,Italian,1451-1500
15900,15900.jpg,-,Engraving,graphics,religious,Italian,1451-1500
15901,15901.jpg,-,Panel,painting,religious,Italian,1351-1400
15906,15906.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15907,15907.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15908,15908.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15909,15909.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15910,15910.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15911,15911.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15912,15912.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15913,15913.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15914,15914.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15915,15915.jpg,GIOVANNI DA MILANO,Egg tempera on wood,painting,religious,Italian,1301-1350
15916,15916.jpg,GIOVANNI DA MILANO,Tempera on panel,painting,religious,Italian,1301-1350
15917,15917.jpg,GIOVANNI DA MILANO,Tempera on panel,painting,religious,Italian,1301-1350
15918,15918.jpg,GIOVANNI DA MILANO,Wood,painting,religious,Italian,1301-1350
15919,15919.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15920,15920.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15921,15921.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15922,15922.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15923,15923.jpg,GIOVANNI DA MILANO,Tempera on wood,painting,religious,Italian,1301-1350
15924,15924.jpg,GIOVANNI DA MILANO,Tempera on panel,painting,religious,Italian,1301-1350
15925,15925.jpg,GIOVANNI DA MILANO,Panel,painting,religious,Italian,1301-1350
15926,15926.jpg,GIOVANNI DA MILANO,-,painting,religious,Italian,1301-1350
15927,15927.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15928,15928.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15929,15929.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15930,15930.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15931,15931.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15932,15932.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15933,15933.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15934,15934.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15935,15935.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15936,15936.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15937,15937.jpg,GIOVANNI DA MILANO,Fresco,painting,religious,Italian,1301-1350
15938,15938.jpg,-,Fresco,painting,religious,Italian,1401-1450
15939,15939.jpg,-,Fresco,painting,religious,Italian,1401-1450
15940,15940.jpg,-,Tempera on panel,painting,religious,Italian,1401-1450
15941,15941.jpg,-,Egg tempera on wood,painting,portrait,Italian,1451-1500
15942,15942.jpg,-,Painted wood,painting,religious,Italian,1301-1350
15943,15943.jpg,-,-,painting,religious,Italian,1301-1350
15944,15944.jpg,-,Tempera on panel,painting,religious,Italian,1301-1350
15945,15945.jpg,-,Tempera on panel,painting,religious,Italian,1301-1350
15946,15946.jpg,-,Tempera on panel,painting,religious,Italian,1301-1350
15947,15947.jpg,-,Tempera on panel,painting,religious,Italian,1301-1350
15948,15948.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,interior,Italian,1601-1650
15949,15949.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,interior,Italian,1601-1650
15950,15950.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,interior,Italian,1601-1650
15951,15951.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,mythological,Italian,1601-1650
15952,15952.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,mythological,Italian,1601-1650
15953,15953.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,mythological,Italian,1601-1650
15954,15954.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,mythological,Italian,1601-1650
15955,15955.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,mythological,Italian,1601-1650
15956,15956.jpg,GIOVANNI DA SAN GIOVANNI,Fresco,painting,interior,Italian,1601-1650
15957,15957.jpg,GIOVANNI DA SAN GIOVANNI,Detached fresco,painting,mythological,Italian,1601-1650
15958,15958.jpg,GIOVANNI DA SAN GIOVANNI,Detached fresco,painting,mythological,Italian,1601-1650
15959,15959.jpg,GIOVANNI DA SAN GIOVANNI,Oil on canvas,painting,mythological,Italian,1601-1650
15960,15960.jpg,GIOVANNI DA UDINE,Fresco,painting,other,Italian,1501-1550
15961,15961.jpg,GIOVANNI DA UDINE,Fresco,painting,other,Italian,1501-1550
15962,15962.jpg,GIOVANNI DA UDINE,Fresco,painting,interior,Italian,1501-1550
15963,15963.jpg,GIOVANNI DA UDINE,Fresco,painting,other,Italian,1501-1550
15964,15964.jpg,GIOVANNI DA UDINE,Stucco,painting,other,Italian,1501-1550
15965,15965.jpg,GIOVANNI DA UDINE,-,graphics,study,Italian,1501-1550
15966,15966.jpg,GIOVANNI DA UDINE,-,graphics,study,Italian,1501-1550
15967,15967.jpg,GIOVANNI DA UDINE,-,graphics,study,Italian,1501-1550
15968,15968.jpg,GIOVANNI DA UDINE,-,graphics,study,Italian,1501-1550
15969,15969.jpg,GIOVANNI DA UDINE,Fresco,painting,other,Italian,1501-1550
15970,15970.jpg,GIOVANNI DA UDINE,Fresco,painting,mythological,Italian,1501-1550
15977,15977.jpg,-,Panel,painting,religious,Italian,1401-1450
15978,15978.jpg,-,Tempera on panel,painting,religious,Italian,1401-1450
15979,15979.jpg,-,Tempera on panel,painting,religious,Italian,1401-1450
15980,15980.jpg,-,Tempera on panel,painting,religious,Italian,1401-1450
15981,15981.jpg,-,Tempera and gold on panel,painting,religious,Italian,1401-1450
15982,15982.jpg,-,Tempera on panel,painting,religious,German,1401-1450
15985,15985.jpg,-,Fresco,painting,religious,Italian,1351-1400
15986,15986.jpg,-,Tempera on panel,painting,religious,Italian,1351-1400
15987,15987.jpg,-,Tempera on panel,painting,religious,Italian,1351-1400
15988,15988.jpg,-,Tempera on panel,painting,religious,Italian,1351-1400
